time,Method,Value,Data,Frequency
2012-04-04,First Difference,-0.106216914617235,Media,Daily
2012-04-05,Original,100.114058024136,Media,Daily
2012-04-05,Linear,0.348429034004721,Media,Daily
2012-04-05,Loess (0.1),1.05127095985301,Media,Daily
2012-04-05,Loess (0.25),1.15236923058359,Media,Daily
2012-04-05,First Difference,0.963735153575428,Media,Daily
2012-04-06,Original,98.9152834402416,Media,Daily
2012-04-06,Linear,-0.850428327845497,Media,Daily
2012-04-06,Loess (0.1),-0.144950102491066,Media,Daily
2012-04-06,Loess (0.25),-0.0494553528346131,Media,Daily
2012-04-06,First Difference,-1.19877458389466,Media,Daily
2012-04-07,Original,98.9152834402416,Media,Daily
2012-04-07,Linear,-0.850511105801055,Media,Daily
2012-04-07,Loess (0.1),-0.142406720858048,Media,Daily
2012-04-07,Loess (0.25),-0.0525072246390153,Media,Daily
2012-04-07,First Difference,0,Media,Daily
2012-04-08,Original,98.5359373166087,Media,Daily
2012-04-08,Linear,-1.22994000738958,Media,Daily
2012-04-08,Loess (0.1),-0.519220137262977,Media,Daily
2012-04-08,Loess (0.25),-0.434907160154054,Media,Daily
2012-04-08,First Difference,-0.379346123632971,Media,Daily
2012-04-09,Original,98.8316721267092,Media,Daily
2012-04-09,Linear,-0.934287975244628,Media,Daily
2012-04-09,Loess (0.1),-0.220963828826839,Media,Daily
2012-04-09,Loess (0.25),-0.142228169809982,Media,Daily
